time,x,y
43.097,3.8790741951695438,4.083119622670853
43.147,3.872810930225516,4.108299679979871
43.197,3.866085528351426,4.133436594284327
43.246,3.8590601460393814,4.15790956244467
43.296,3.8512271838751406,4.181767145413953
43.346,3.8424046613115252,4.205111513906451
43.396,3.8324654574147115,4.2281335636546915
43.447,3.821441332200823,4.25080199070884
43.497,3.8094968076507296,4.272940939014112
43.547,3.7966305915436562,4.294522830145176
43.596,3.782787505482228,4.315573345895721
43.647,3.768007780487068,4.336117204367393
43.697,3.7526039677264795,4.3560992523539985
43.746,3.7366972015471447,4.375468931746959
43.797,3.7203757081281275,4.394331251464712
43.847,3.7036332735551496,4.412760215519924
43.897,3.686436867292899,4.430813493575986
43.946,3.6691097134258785,4.448763721332749
43.997,3.6520014003384524,4.466989910042705
44.046,3.635062755843424,4.485448114172454
44.096,3.618187163257819,4.504117199589361
44.146,3.6013619313316343,4.52294483696424
44.197,3.5845739607358036,4.541897850774797
44.246,3.5677588261356323,4.560935853312893
44.297,3.5509255828464945,4.579885106629166
44.346,3.5339699568530003,4.59873036477523
44.397,3.516910757270366,4.617560269347628
44.446,3.4996860155395093,4.636313520834643
44.497,3.4821946937095842,4.655020098417405
44.546,3.463892491052167,4.673863732554257
44.597,3.44547363681772,4.69228831614005
44.646,3.426960305972842,4.709841857867688
44.697,3.408035750583201,4.726492514981144
44.746,3.388790963221794,4.742201641774414
44.797,3.3692156411699528,4.756875584699517
44.846,3.3491534575471564,4.770533490453285
44.896,3.328346844608032,4.783279036071825
44.946,3.30672980939201,4.795090322154751
44.997,3.284270830079686,4.8060454960653525
45.046,3.2613602631906247,4.816331577008737
45.097,3.238193678253819,4.825990342163187
45.146,3.214835096776064,4.835033557773207
45.197,3.1913143077233705,4.843512809762713
45.246,3.1676550378969135,4.851480702455198
45.297,3.1438572175578456,4.85909245328667
45.346,3.120034862103781,4.866676301416415
45.397,3.0962113559595426,4.874259964056295
45.446,3.0723892232663608,4.881843264587543
45.496,3.0485662515368936,4.889426737308068
45.546,3.024743182068031,4.897010663071594
45.597,3.000973891297084,4.904759271989633
45.646,2.9773044875974315,4.912897931882133
45.697,2.953696175020673,4.921390891536456
45.746,2.9301348240585154,4.930170308166082
45.797,2.9065200620067264,4.938827457068235
45.846,2.8827480637823384,4.946879083194566
45.896,2.8588622331663713,4.9543814115356675
45.946,2.8348590029606457,4.961396351135926
45.997,2.8107780165414344,4.968113272643525
46.046,2.786695153010331,4.9748211035216405
46.096,2.762610584130312,4.981529179049884
46.146,2.7385267020969937,4.988237275435032
46.197,2.714442263384981,4.994946158734129
46.246,2.690358032431908,5.001654805289331
46.296,2.6662738185093255,5.008362923844554
46.346,2.642189034805576,5.015071323489616
46.396,2.6181444804817233,5.021958329035614
46.446,2.5941791300461547,5.029238778818517
46.497,2.5702747673899116,5.036858366547308
46.546,2.54643031045949,5.044763918658439
46.597,2.5226779397003973,5.052887088588194
46.646,2.499086115487209,5.061138886484907
46.696,2.4755133173127835,5.0694908434100565
46.746,2.4519364465125664,5.077888176652107
46.797,2.4282815523910033,5.0863358214392
46.847,2.404340538253427,5.094756775309642
46.897,2.380011249432005,5.103118482551408
46.946,2.355381693734328,5.111324759266672
46.997,2.330449215326539,5.119266003791686
47.046,2.3051642379700388,5.1268663277542945
47.097,2.280078141223792,5.133926939789851
47.146,2.255408167301832,5.140032019966145
47.196,2.2309488236132533,5.145091350886483
47.246,2.206529124338436,5.149119056282613
47.297,2.181983405437363,5.152129282190131
47.346,2.1571036232837724,5.154126512440514
47.397,2.1320953972036576,5.155144805573383
47.446,2.107053981626798,5.1552145265511395
47.496,2.081989523012651,5.1543773706545455
47.547,2.0570215470272615,5.152786640662222
47.597,2.0321523989942576,5.1504731704320585
47.646,2.0073159022896574,5.147435548037642
47.697,1.98258784477439,5.143765312532505
47.746,1.9579589624837797,5.139602817036956
47.796,1.9333700085789265,5.135100976338611
47.846,1.9088019137001615,5.1304108064210325
47.897,1.8843060251616874,5.125345122061776
47.946,1.859904957694535,5.119936100007509
47.997,1.8355615917375543,5.114234270487832
48.046,1.8112157936419981,5.108268605583114
48.097,1.7868142090876489,5.102080533652571
48.147,1.7624201378382982,5.09576598256778
48.197,1.7380825743273678,5.0894523352138235
48.246,1.7138076197941532,5.083186675529381
48.297,1.689412249367069,5.076980300249034
48.347,1.6648750916157797,5.07089690829366
48.397,1.640312060048936,5.065276061902651
48.447,1.6156797064631407,5.0606024043669375
48.496,1.5908732211436745,5.056905164102129
48.545,1.565838985663976,5.054187876792661
48.596,1.540559588750414,5.052269630515701
48.646,1.5153450809683886,5.051113198596861
48.697,1.490283227537342,5.050623807220328
48.746,1.4653029640167525,5.050849168350503
48.797,1.4403890799837986,5.051752695329594
48.847,1.4154950112530678,5.053241861721306
48.897,1.3906030356608545,5.0552599057727
48.946,1.365710163427145,5.057585569717902
48.996,1.3408175836587055,5.059913953126377
49.047,1.315925249313213,5.062242263084942
49.097,1.2910325497334028,5.064570725686799
49.146,1.2661404102565916,5.066898831295275
49.197,1.2412480809637845,5.069227448624532
49.246,1.2163551176181935,5.071556020971647
49.297,1.191491149748428,5.074057187344605
49.346,1.1666582214886645,5.076986762008612
49.397,1.1417986193033802,5.080238112690409
49.446,1.116903997730669,5.083773110013808
49.496,1.0919893084553578,5.087546639875405
49.546,1.06702555918738,5.091493472109706
49.597,1.0419959931369884,5.095559313428168
49.647,1.0169697166414808,5.099646693248294
49.696,0.9919798691596348,5.1036136337873135
49.746,0.9669630534932365,5.107215590777161
49.797,0.9420471346512073,5.110033756912717
49.846,0.9171922864887438,5.112125483477861
49.897,0.8921840197119213,5.113450087197325
49.946,0.8671688499963434,5.114061664354841
49.997,0.8421668150704676,5.113938186688608
50.046,0.8171925232664088,5.113165502205848
50.097,0.792230995443814,5.111767670697034
50.146,0.7672981658856727,5.1098027459957835
50.196,0.7424010098310656,5.107528731463312
50.246,0.7175039766964302,5.1052492557063704
50.296,0.6926064924592005,5.1029694027187595
50.346,0.6677091696969929,5.100689739755045
50.397,0.6428118967464923,5.098410361842811
50.446,0.6179145551220935,5.096131308012332
50.496,0.5930177434711676,5.093852158017387
50.546,0.5681210306753178,5.091572755714288
50.597,0.5432235893634718,5.089293261837519
50.647,0.5183259309381364,5.087013843497477
50.696,0.4934282889737608,5.0847344296806725
50.747,0.46853122866452673,5.082455385652515
50.797,0.44363404633964876,5.0801762547909695
50.846,0.41873728373053,5.077896877575699
50.897,0.39384017862925164,5.075617392771298
50.947,0.3689431644403015,5.073337461517935
50.996,0.34404547580457995,5.071057976607901
51.046,0.31914798466657185,5.068778618591916
51.096,0.294250773946171,5.066499585952304
51.146,0.26935434948219633,5.064220407304864
51.197,0.24445721920855296,5.061940920952435
51.246,0.21955961869967172,5.059661459099431
51.297,0.19466194309194612,5.057382089679904
51.347,0.16976439035398466,5.055102686968232
51.397,0.1448673081037223,5.052823761547357
51.446,0.11997042333961636,5.050544562491729
51.497,0.09507370830607209,5.048265124284745
51.546,0.07017623468094818,5.0459854887115565
51.597,0.04527904896105404,5.043705804779031
51.646,0.020381379879527473,5.04142636006924
51.697,-0.004516011655011525,5.03914724351217
51.747,-0.029413129397348126,5.036868108010016
51.797,-0.05430960459511306,5.034588947285111
51.846,-0.07920682583337517,5.032309469627962
51.897,-0.10410440906277116,5.030030042084911
51.946,-0.12900206780205187,5.027750606205568
51.997,-0.15389936549913835,5.025471513490836
52.046,-0.17879629182235693,5.0231924454908405
52.096,-0.20369312250809768,5.020913101447308
52.146,-0.22859016311673372,5.018633578311939
52.197,-0.253487722949162,5.016353965652456
52.246,-0.2783850174803684,5.0140744697287305
52.297,-0.3032822657330955,5.01179513316531
52.346,-0.32817951586524685,5.009516089718957
52.396,-0.35307616982422535,5.007236776181364
52.446,-0.37797289267885537,5.00495746167609
52.496,-0.40287057480539146,5.00267793656916
52.547,-0.4277681307145117,5.00039851157973
52.597,-0.45266582781172554,4.998119046320734
52.647,-0.4775627156405732,4.99584006053397
52.697,-0.5024311898924982,4.9933799147143585
52.746,-0.5272599859542372,4.990532314905776
52.797,-0.5520848273953629,4.98737913053283
52.846,-0.5769086070804987,4.983953849295591
52.896,-0.6017194754568134,4.98062985845675
52.946,-0.6265645658977766,4.977887533453627
52.997,-0.6514725008730214,4.975690472111378
53.047,-0.6764225004656214,4.973986717836887
53.097,-0.7013843396345876,4.972584663229019
53.146,-0.7263468002056719,4.971184247942375
53.196,-0.7513092876909576,4.969783916603529
53.247,-0.7762712403121752,4.968383990620585
53.297,-0.8012333775972698,4.966983974670285
53.346,-0.8261952793318195,4.965583757021032
53.397,-0.8511568934810106,4.964183312039087
53.447,-0.8761192216439395,4.962782591752054
